origin_zip,destination_zip,date,carrier,order_type,origin_lat,origin_lng,destination_lat,destination_lng,miles,rate,RPM
90802,90090,2025-06-24,Hub Group,import,33.745762,-118.208042,34.072862,-118.240989,22.66,365.29,16.12
90802,91948,2025-06-03,Dependable Highway Express,import,33.745762,-118.208042,32.866646,-116.448325,118.3,621.03,5.25
90802,91343,2025-05-16,J.B. Hunt Transport,import,33.745762,-118.208042,34.237912,-118.482306,37.43,404.3,10.8
90802,92236,2025-01-18,Alliance Specialized,import,33.745762,-118.208042,33.686143,-116.172917,116.95,623.2,5.33
91384,90802,2025-07-13,MTZ Trucking LLC,export,34.506627,-118.699048,33.745762,-118.208042,59.56,467.47,7.85
90802,92264,2025-01-02,C.H. Robinson,import,33.745762,-118.208042,33.711064,-116.498058,98.22,539.52,5.49
91202,90802,2025-04-26,MTZ Trucking LLC,export,34.168366,-118.267771,33.745762,-118.208042,29.38,394.97,13.44
90044,90802,2025-06-03,Gill Roadway Inc,export,33.952725,-118.291904,33.745762,-118.208042,15.08,334.11,22.16
90802,90032,2024-12-30,National Road Logistics,import,33.745762,-118.208042,34.078294,-118.185785,23.0,363.67,15.82
90802,93280,2025-02-19,JYC Trucking LLC,import,33.745762,-118.208042,35.652242,-119.4464,149.22,709.55,4.75
90802,90241,2024-10-06,C.H. Robinson,import,33.745762,-118.208042,33.940445,-118.129022,14.19,322.41,22.73
90802,91608,2024-12-08,Hub Group,import,33.745762,-118.208042,34.138735,-118.350857,28.34,369.36,13.03
90802,92154,2025-08-13,United Logistic Services Group,import,33.745762,-118.208042,32.567022,-117.00425,107.08,583.95,5.45
90802,91755,2024-12-29,Amazon Trucking,import,33.745762,-118.208042,34.050965,-118.114394,21.75,353.62,16.26
90802,93427,2025-04-02,Amazon Trucking,import,33.745762,-118.208042,34.610436,-120.219523,129.48,654.33,5.05
90802,92117,2025-07-20,C.H. Robinson,import,33.745762,-118.208042,32.824569,-117.199521,86.22,524.89,6.09
90802,92069,2024-11-25,Hub Group,import,33.745762,-118.208042,33.170776,-117.158675,72.32,456.61,6.31
90802,92259,2024-11-16,Ecology Auto Parts,import,33.745762,-118.208042,32.737705,-115.9322,148.71,686.18,4.61
90802,91945,2024-10-04,Hub Group,import,33.745762,-118.208042,32.733168,-117.034176,97.38,533.38,5.48
93240,90802,2025-06-13,Dependable Highway Express,export,35.617547,-118.452285,33.745762,-118.208042,129.98,659.93,5.08
93067,90802,2025-03-31,Schneider National,export,34.421964,-119.593483,33.745762,-118.208042,91.96,530.49,5.77
91335,90802,2025-03-05,Ayden Transport,export,34.200175,-118.540958,33.745762,-118.208042,36.71,408.21,11.12
90802,91008,2024-10-27,Lectro Trucking,import,33.745762,-118.208042,34.153159,-117.968818,31.29,383.95,12.27
90802,93304,2025-03-04,Hub Group,import,33.745762,-118.208042,35.339702,-119.023452,119.42,608.56,5.1
93206,90802,2025-07-08,J.B. Hunt Transport,export,35.437302,-119.477735,33.745762,-118.208042,137.29,690.41,5.03
90802,93245,2025-06-03,SOPAC - Southern Pacific Logistics,import,33.745762,-118.208042,36.29227,-119.829463,198.28,920.58,4.64
92106,90802,2024-11-23,360 Global Transportation,export,32.709885,-117.237857,33.745762,-118.208042,90.86,519.94,5.72
92688,90802,2025-06-26,Access One Transport,export,33.619672,-117.612087,33.745762,-118.208042,35.33,409.82,11.6
90802,92025,2025-05-31,Pac Anchor Transportation,import,33.745762,-118.208042,33.126993,-117.105035,76.58,492.8,6.44
91350,90802,2024-12-09,XPO Logistics,export,34.442163,-118.500843,33.745762,-118.208042,50.91,415.89,8.17
90802,91214,2025-08-11,360 Global Transportation,import,33.745762,-118.208042,34.236302,-118.249185,33.95,404.84,11.92
90010,90802,2025-06-19,All Ports Logistics,export,34.062148,-118.315889,33.745762,-118.208042,22.7,375.0,16.52
90802,91706,2025-07-29,Amazon Trucking,import,33.745762,-118.208042,34.09741,-117.968269,27.9,382.27,13.7
90802,92059,2024-11-28,Schneider National,import,33.745762,-118.208042,33.376473,-117.066137,70.47,453.94,6.44
90802,93510,2025-07-12,Gill Roadway Inc,import,33.745762,-118.208042,34.450906,-118.227614,48.7,434.5,8.92
90802,93268,2024-09-29,Schneider National,import,33.745762,-118.208042,35.162402,-119.42517,119.87,594.33,4.96
90802,92692,2024-11-09,Schneider National,import,33.745762,-118.208042,33.606497,-117.643112,33.85,381.65,11.27
90802,90602,2025-01-24,Basuta Brothers,import,33.745762,-118.208042,33.972782,-118.022066,18.96,354.04,18.68
90802,90025,2025-08-11,All Ports Logistics,import,33.745762,-118.208042,34.045421,-118.445873,24.78,381.5,15.4
90802,91722,2025-03-13,Total Distribution Service,import,33.745762,-118.208042,34.097345,-117.906736,29.79,387.08,12.99
90802,91906,2025-07-04,Avila Trucking LLC,import,33.745762,-118.208042,32.654814,-116.465544,125.73,679.25,5.4
90802,91980,2025-04-13,360 Global Transportation,import,33.745762,-118.208042,32.588866,-116.619171,121.71,655.96,5.39
92234,90802,2025-01-29,7 Star Logistics,export,33.818256,-116.466743,33.745762,-118.208042,100.05,554.92,5.55
90802,93240,2025-06-08,Schneider National,import,33.745762,-118.208042,35.617547,-118.452285,129.98,659.67,5.08
90802,92082,2024-12-09,MTZ Trucking LLC,import,33.745762,-118.208042,33.253513,-117.003382,77.24,490.16,6.35
93276,90802,2025-03-20,XPO Logistics,export,35.299176,-119.358368,33.745762,-118.208042,125.64,637.54,5.07
90802,91326,2025-03-11,C.H. Robinson,import,33.745762,-118.208042,34.281486,-118.556005,42.01,406.9,9.69
92591,90802,2024-09-10,MTK Transportation,export,33.535237,-117.104864,33.745762,-118.208042,65.06,451.39,6.94
90802,92276,2025-01-26,DK Express,import,33.745762,-118.208042,33.82233,-116.364238,105.94,579.02,5.47
90802,90029,2025-07-10,Hub Group,import,33.745762,-118.208042,34.089848,-118.294661,24.27,372.62,15.35
90802,92241,2024-10-16,Gill Roadway Inc,import,33.745762,-118.208042,33.842584,-116.2929,110.09,577.47,5.25
90802,91306,2025-05-01,Ecology Auto Parts,import,33.745762,-118.208042,34.209532,-118.577563,38.38,409.58,10.67
90802,92262,2025-01-09,Lectro Trucking,import,33.745762,-118.208042,33.860919,-116.56616,94.53,542.36,5.74
93267,90802,2025-07-25,Schneider National,export,36.15118,-119.049222,33.745762,-118.208042,172.77,811.56,4.7
90802,93436,2024-11-16,Can Trail Transportation LLC,import,33.745762,-118.208042,34.595669,-120.352667,135.84,676.32,4.98
90002,90802,2025-08-04,C.H. Robinson,export,33.949099,-118.246737,33.745762,-118.208042,14.21,329.62,23.19
90802,90029,2025-03-25,MTK Transportation,import,33.745762,-118.208042,34.089848,-118.294661,24.27,367.95,15.16
90802,92624,2025-05-31,Hub Group,import,33.745762,-118.208042,33.449184,-117.655588,37.8,401.5,10.62
90802,92549,2024-09-22,Hub Group,import,33.745762,-118.208042,33.768539,-116.753396,83.52,490.9,5.88
90802,91978,2025-08-07,Schneider National,import,33.745762,-118.208042,32.724154,-116.940093,101.67,565.44,5.56
92503,90802,2024-11-29,Ayden Transport,export,33.882584,-117.442292,33.745762,-118.208042,44.93,418.16,9.31
90802,92028,2025-04-05,MTK Transportation,import,33.745762,-118.208042,33.390477,-117.209427,62.47,458.26,7.34
92660,90802,2025-05-15,C.H. Robinson,export,33.634626,-117.874882,33.745762,-118.208042,20.62,358.07,17.36
90802,91387,2025-07-05,J.B. Hunt Transport,import,33.745762,-118.208042,34.402506,-118.36342,46.21,425.12,9.2
90802,92584,2025-06-25,C.H. Robinson,import,33.745762,-118.208042,33.652675,-117.173568,59.77,451.95,7.56
92586,90802,2025-02-07,C.H. Robinson,export,33.708982,-117.198853,33.745762,-118.208042,58.01,436.55,7.53
90802,90073,2025-04-10,Hub Group,import,33.745762,-118.208042,34.054534,-118.457025,25.65,373.87,14.57
90802,93544,2025-05-16,Cal U Transport,import,33.745762,-118.208042,34.495537,-117.756645,57.84,464.91,8.04
90802,90045,2024-10-03,DK Express,import,33.745762,-118.208042,33.942143,-118.417309,18.11,344.59,19.03
93563,90802,2024-09-16,Alliance Specialized,export,34.402526,-117.766068,33.745762,-118.208042,51.92,433.48,8.35
90802,92004,2025-06-17,Amazon Trucking,import,33.745762,-118.208042,33.142077,-116.106046,128.07,657.29,5.13
90802,91941,2025-07-08,C.H. Robinson,import,33.745762,-118.208042,32.759266,-116.997091,97.61,564.22,5.78
90802,92660,2024-11-30,Schneider National,import,33.745762,-118.208042,33.634626,-117.874882,20.62,345.19,16.74
90802,93271,2024-12-21,SOPAC - Southern Pacific Logistics,import,33.745762,-118.208042,36.469275,-118.800919,191.0,844.57,4.42
90802,92530,2025-05-26,Schneider National,import,33.745762,-118.208042,33.652315,-117.375512,48.26,422.26,8.75
90802,92109,2024-09-10,Can Trail Transportation LLC,import,33.745762,-118.208042,32.786772,-117.234207,86.86,527.78,6.08
90802,92883,2025-08-04,Total Distribution Service,import,33.745762,-118.208042,33.748086,-117.468037,42.48,422.36,9.94
90802,93240,2025-02-22,Ecology Auto Parts,import,33.745762,-118.208042,35.617547,-118.452285,129.98,641.67,4.94
90802,91306,2025-04-10,Ecology Auto Parts,import,33.745762,-118.208042,34.209532,-118.577563,38.38,411.52,10.72
90802,90079,2024-12-27,C.H. Robinson,import,33.745762,-118.208042,34.040587,-118.255404,20.54,347.45,16.92
90802,92844,2024-11-24,MTK Transportation,import,33.745762,-118.208042,33.765461,-117.969462,13.76,315.39,22.92
90802,93111,2025-06-13,QX Logistix LLC,import,33.745762,-118.208042,34.449185,-119.804782,103.41,587.45,5.68
90802,92065,2024-10-31,C.H. Robinson,import,33.745762,-118.208042,33.053006,-116.850651,91.7,511.0,5.57
90802,93250,2025-01-11,XPO Logistics,import,33.745762,-118.208042,35.665082,-119.197958,143.94,681.98,4.74
90802,91371,2025-02-01,C.H. Robinson,import,33.745762,-118.208042,34.184518,-118.57644,36.92,393.47,10.66
90802,92121,2025-08-09,XPO Logistics,import,33.745762,-118.208042,32.899592,-117.201203,82.39,507.84,6.16
90010,90802,2025-05-26,J.B. Hunt Transport,export,34.062148,-118.315889,33.745762,-118.208042,22.7,361.52,15.92
90802,92210,2025-08-06,SOPAC - Southern Pacific Logistics,import,33.745762,-118.208042,33.692224,-116.34124,107.27,600.05,5.59
90802,91911,2025-08-05,Ape Express Trucking,import,33.745762,-118.208042,32.608185,-117.054512,103.02,598.96,5.81
90802,92358,2025-04-02,C.H. Robinson,import,33.745762,-118.208042,34.259272,-117.520971,52.95,436.0,8.23
90802,91706,2025-03-14,Amazon Trucking,import,33.745762,-118.208042,34.09741,-117.968269,27.9,376.16,13.48
90802,92397,2025-05-12,C.H. Robinson,import,33.745762,-118.208042,34.374009,-117.628429,54.6,439.84,8.06
90802,92069,2024-09-30,Hub Group,import,33.745762,-118.208042,33.170776,-117.158675,72.32,463.91,6.41
92371,90802,2025-01-30,C.H. Robinson,export,34.442637,-117.541808,33.745762,-118.208042,61.37,441.86,7.2
90802,93460,2024-11-17,Amazon Trucking,import,33.745762,-118.208042,34.653533,-120.007153,120.35,595.57,4.95
90802,92252,2025-04-14,Hub Group,import,33.745762,-118.208042,34.168333,-116.288429,113.74,606.61,5.33
90802,91107,2025-07-10,All Seasons Trucking LLC,import,33.745762,-118.208042,34.155533,-118.086178,29.14,401.35,13.77
90278,90802,2024-10-05,Schneider National,export,33.873215,-118.370361,33.745762,-118.208042,12.81,313.2,24.45
90802,92832,2025-05-21,Dependable Highway Express,import,33.745762,-118.208042,33.868617,-117.92901,18.12,345.85,19.09
90802,91945,2024-09-10,United Logistic Services Group,import,33.745762,-118.208042,32.733168,-117.034176,97.38,534.3,5.49
90802,92025,2025-03-27,J.B. Hunt Transport,import,33.745762,-118.208042,33.126993,-117.105035,76.58,485.87,6.34
90802,91361,2025-04-29,Amazon Trucking,import,33.745762,-118.208042,34.136003,-118.888634,47.39,426.76,9.01
92807,90802,2025-03-12,Total Distribution Service,export,33.848733,-117.788357,33.745762,-118.208042,25.11,372.11,14.82
92278,90802,2025-07-13,National Road Logistics,export,34.229975,-116.055065,33.745762,-118.208042,127.71,684.0,5.36
90802,92673,2025-05-06,Access One Transport,import,33.745762,-118.208042,33.467371,-117.613509,39.22,420.15,10.71
90802,90064,2024-10-28,Hub Group,import,33.745762,-118.208042,34.037251,-118.423573,23.61,355.48,15.05
90802,93218,2025-03-07,J.B. Hunt Transport,import,33.745762,-118.208042,35.857141,-119.04493,153.31,714.16,4.66
90802,91202,2024-11-01,Pac Anchor Transportation,import,33.745762,-118.208042,34.168366,-118.267771,29.38,374.98,12.76
90802,93444,2025-06-01,All Harbor Transport LLC,import,33.745762,-118.208042,35.037198,-120.504593,158.33,782.3,4.94
90802,92019,2025-03-19,Alliance Specialized,import,33.745762,-118.208042,32.77987,-116.884422,101.42,577.27,5.69
90802,93453,2025-04-09,United Logistic Services Group,import,33.745762,-118.208042,35.303925,-120.256566,158.59,766.35,4.83
90802,91302,2024-09-08,Ecology Auto Parts,import,33.745762,-118.208042,34.123305,-118.671025,37.19,391.81,10.54
90802,93238,2025-01-11,Amazon Trucking,import,33.745762,-118.208042,35.957907,-118.558124,154.02,714.46,4.64
90802,93313,2025-04-10,XPO Logistics,import,33.745762,-118.208042,35.163187,-119.046321,108.88,592.74,5.44
92377,90802,2025-07-06,Hight Logistics,export,34.157763,-117.405966,33.745762,-118.208042,54.03,450.55,8.34
90802,90403,2025-03-02,Cal U Transport,import,33.745762,-118.208042,34.030755,-118.492101,25.54,379.33,14.85
90802,90263,2025-01-24,XPO Logistics,import,33.745762,-118.208042,34.039034,-118.707992,35.09,390.54,11.13
93434,90802,2025-04-07,All Ports Logistics,export,34.906979,-120.582698,33.745762,-118.208042,157.35,781.52,4.97
90802,92256,2025-06-03,Schneider National,import,33.745762,-118.208042,34.07707,-116.606438,94.58,543.5,5.75
90802,91803,2025-01-25,XPO Logistics,import,33.745762,-118.208042,34.074736,-118.145959,22.99,357.48,15.55
90802,91963,2025-02-11,MTK Transportation,import,33.745762,-118.208042,32.626231,-116.61002,120.42,611.0,5.07
90802,91605,2025-03-27,Schneider National,import,33.745762,-118.208042,34.207341,-118.400973,33.73,391.26,11.6
90802,90044,2025-02-19,JT Freight Trucking,import,33.745762,-118.208042,33.952725,-118.291904,15.08,330.46,21.92
90802,93304,2025-03-20,QX Logistix LLC,import,33.745762,-118.208042,35.339702,-119.023452,119.42,623.72,5.22
92374,90802,2024-12-01,Airborne Freight Lines,export,34.067146,-117.171885,33.745762,-118.208042,63.39,454.4,7.17
90802,91306,2024-10-05,Gill Roadway Inc,import,33.745762,-118.208042,34.209532,-118.577563,38.38,398.02,10.37
92347,90802,2025-01-29,Schneider National,export,34.957406,-117.219606,33.745762,-118.208042,100.86,545.61,5.41
90802,93460,2025-03-30,Cardona Trucking,import,33.745762,-118.208042,34.653533,-120.007153,120.35,653.71,5.43
90241,90802,2024-08-22,Amazon Trucking,export,33.940445,-118.129022,33.745762,-118.208042,14.19,320.01,22.56
91436,90802,2025-02-06,Ape Express Trucking,export,34.149588,-118.489708,33.745762,-118.208042,32.21,396.64,12.31
90802,93460,2025-07-21,Golden King Transport,import,33.745762,-118.208042,34.653533,-120.007153,120.35,646.44,5.37
90802,93274,2024-11-18,MTZ Trucking LLC,import,33.745762,-118.208042,36.178091,-119.370752,180.36,807.9,4.48
90802,91335,2025-05-27,MTZ Trucking LLC,import,33.745762,-118.208042,34.200175,-118.540958,36.71,409.07,11.14
90802,93224,2024-12-08,Hub Group,import,33.745762,-118.208042,35.228141,-119.569251,128.36,621.86,4.84
90802,92840,2025-06-19,United Logistic Services Group,import,33.745762,-118.208042,33.787165,-117.931889,16.11,340.19,21.12
90802,93283,2025-06-18,Schneider National,import,33.745762,-118.208042,35.592099,-118.297698,127.58,652.12,5.11
90802,93516,2024-10-11,XPO Logistics,import,33.745762,-118.208042,35.002282,-117.629941,92.8,519.97,5.6
90802,91910,2025-05-27,Dependable Highway Express,import,33.745762,-118.208042,32.637882,-117.058047,101.32,567.33,5.6
92275,90802,2025-02-08,Amazon Trucking,export,33.292095,-115.844166,33.745762,-118.208042,139.63,673.15,4.82
90802,91302,2025-01-13,C.H. Robinson,import,33.745762,-118.208042,34.123305,-118.671025,37.19,396.7,10.67
90802,92274,2024-09-04,Amazon Trucking,import,33.745762,-118.208042,33.460457,-116.084545,123.69,608.7,4.92
91948,90802,2024-09-03,Hight Logistics,export,32.866646,-116.448325,33.745762,-118.208042,118.3,602.13,5.09
90802,91910,2024-12-01,Hub Group,import,33.745762,-118.208042,32.637882,-117.058047,101.32,538.23,5.31
90802,92394,2025-03-28,Lectro Trucking,import,33.745762,-118.208042,34.556111,-117.353632,74.25,493.21,6.64
90802,93220,2025-04-20,C.H. Robinson,import,33.745762,-118.208042,35.403611,-118.756525,118.64,623.96,5.26
90802,91324,2024-10-30,Hub Group,import,33.745762,-118.208042,34.238208,-118.55029,39.24,390.96,9.96
90802,90024,2025-04-17,DK Express,import,33.745762,-118.208042,34.06574,-118.435025,25.64,381.65,14.89
91607,90802,2024-09-26,J.B. Hunt Transport,export,34.165783,-118.399795,33.745762,-118.208042,31.01,375.1,12.1
91722,90802,2024-12-23,J.B. Hunt Transport,export,34.097345,-117.906736,33.745762,-118.208042,29.79,371.56,12.47
90802,92384,2025-02-17,C.H. Robinson,import,33.745762,-118.208042,36.007706,-116.178478,193.91,852.73,4.4
93267,90802,2024-11-26,On Time Truckers,export,36.15118,-119.049222,33.745762,-118.208042,172.77,765.78,4.43
90802,92234,2025-02-28,All Ports Logistics,import,33.745762,-118.208042,33.818256,-116.466743,100.05,565.07,5.65
90802,92117,2024-12-23,XPO Logistics,import,33.745762,-118.208042,32.824569,-117.199521,86.22,501.34,5.81
90802,93304,2025-06-13,C.H. Robinson,import,33.745762,-118.208042,35.339702,-119.023452,119.42,626.0,5.24
90802,93230,2025-06-04,360 Global Transportation,import,33.745762,-118.208042,36.29223,-119.622676,193.16,908.07,4.7
90802,90045,2024-11-26,MTK Transportation,import,33.745762,-118.208042,33.942143,-118.417309,18.11,337.64,18.65
92009,90802,2024-12-22,XPO Logistics,export,33.09547,-117.243882,33.745762,-118.208042,71.44,458.94,6.42
90802,93245,2024-12-21,Cal U Transport,import,33.745762,-118.208042,36.29227,-119.829463,198.28,894.59,4.51
90802,91320,2024-11-27,J.B. Hunt Transport,import,33.745762,-118.208042,34.175967,-118.945093,51.61,412.57,7.99
90802,93312,2025-05-03,Schneider National,import,33.745762,-118.208042,35.393477,-119.120456,125.03,644.04,5.15
90802,91330,2024-10-05,J.B. Hunt Transport,import,33.745762,-118.208042,34.247613,-118.526083,39.14,394.72,10.08
90802,90280,2025-03-05,DK Express,import,33.745762,-118.208042,33.944159,-118.192761,13.73,325.69,23.73
90802,91977,2025-04-10,C.H. Robinson,import,33.745762,-118.208042,32.726237,-116.994318,99.34,561.03,5.65
90802,92264,2025-08-14,C.H. Robinson,import,33.745762,-118.208042,33.711064,-116.498058,98.22,552.9,5.63
92352,90802,2024-10-10,On Time Truckers,export,34.259971,-117.199381,33.745762,-118.208042,67.78,460.83,6.8
92322,90802,2025-08-12,SOPAC - Southern Pacific Logistics,export,34.254361,-117.326453,33.745762,-118.208042,61.48,463.94,7.55
90802,92110,2025-07-23,On Time Truckers,import,33.745762,-118.208042,32.765244,-117.200391,89.26,534.21,5.98
